,train_loss,train_acc,test_loss,test_acc
62,19.332617580890656,21.14960197639308,19.325801014900208,21.18277848911652
63,19.317393600940704,21.163052429316497,19.310432732105255,21.187259923175414
64,19.302062571048737,21.156327202854794,19.294591665267944,21.189500640204862
65,19.287057161331177,21.19475706835026,19.27911937236786,21.225992317541618
66,19.27176606655121,21.245813889651387,19.263887643814087,21.26216389244558
67,19.256710410118103,21.267087565193524,19.24919581413269,21.29865556978233
68,19.24131053686142,21.267636563272028,19.23365890979767,21.305377720870673
69,19.2261004447937,21.30030194894318,19.217764973640442,21.313700384122924
70,19.21067386865616,21.34696678561625,19.202295243740082,21.355633802816904
71,19.195203185081482,21.353829261597582,19.187292397022247,21.36267605633803
72,19.179567694664,21.35945649190228,19.1712886095047,21.371318822023053
73,19.163843154907227,21.40557233049684,19.154988706111908,21.42253521126761
74,19.147883772850037,21.414905297831456,19.13949203491211,21.42573623559539
75,19.131646275520325,21.41586604446885,19.123146772384644,21.425416133162607
76,19.115305364131927,21.440845457040904,19.106168508529663,21.475672215108833
77,19.09886282682419,21.469530606642877,19.09019547700882,21.479513444302174
78,19.08206397294998,21.48174581388965,19.072831749916077,21.484955185659413
79,19.064904987812042,21.489020038429867,19.055838584899902,21.50256081946223
80,19.047667801380157,21.56217403239089,19.038112819194794,21.546414852752886
81,19.030220448970795,21.516744441394458,19.021344482898712,21.510563380281685
82,19.013209581375122,21.578094976667586,19.003302812576294,21.583546734955185
83,18.994082272052765,21.544743343398302,18.98492795228958,21.526568501920615
84,18.976109325885773,21.60430963491628,18.966471910476685,21.58834827144686
85,18.960832953453064,21.552429316497395,18.950101494789124,21.50832266325224
86,18.948520183563232,21.580153719461983,18.941771626472473,21.55217669654289
87,18.930326879024506,21.659072193247326,18.915508925914764,21.630601792573625
88,18.919360518455505,21.46733461432885,18.91425597667694,21.4567861715749
89,18.894211411476135,21.655778204776286,18.88318181037903,21.64852752880922
90,18.879558384418488,21.58454570409004,18.866404116153717,21.543854033290653
91,18.86993318796158,21.63711227010705,18.862995982170105,21.60339308578745
92,18.852185666561127,21.61254460609388,18.843024730682373,21.58962868117797
93,18.835436284542084,21.55640955256657,18.82343715429306,21.554737516005122
94,18.81539750099182,21.737029920395276,18.8025883436203,21.704865556978227
95,18.7974454164505,21.64768048311831,18.79135549068451,21.602752880921905
96,18.782314717769623,21.61076036233873,18.772447407245636,21.60531370038412
97,18.769900679588318,21.733735931924244,18.757485389709473,21.706145966709343
98,18.745137989521027,21.657562448531433,18.734003841876984,21.62003841229193
99,18.73321509361267,21.673346143288498,18.724755465984344,21.636683738796414
100,18.710644364356995,21.818830634092784,18.704249501228333,21.776568501920615
101,18.695476293563843,21.629289047488335,18.681598365306854,21.60819462227912
102,18.68156886100769,21.758440845457038,18.670348644256592,21.70454545454545
103,18.660897314548492,21.801262695580565,18.656375348567963,21.741037131882205
104,18.643170475959778,21.739088663189676,18.632773876190186,21.709987195902688
105,18.627677500247955,21.779851770518807,18.616105318069458,21.74455825864277
106,18.60645282268524,21.766538567115013,18.59775400161743,21.705185659411008
107,18.594549119472504,21.81334065330771,18.588355004787445,21.784571062740074
108,18.569629192352295,21.784930002744986,18.559419095516205,21.7291933418694
109,18.554494976997375,21.78081251715619,18.544872879981995,21.761203585147246
110,18.543569147586823,21.822810870161963,18.537918031215668,21.78969270166453
111,18.522404730319977,21.823908866318963,18.51245379447937,21.76536491677337
112,18.504051625728607,21.806615426846005,18.498590886592865,21.79705505761843
113,18.47618180513382,21.850947021685425,18.46667093038559,21.785211267605636
114,18.456818222999573,21.86878945923689,18.45123440027237,21.817541613316262
115,18.440492749214172,21.86041723853966,18.43558567762375,21.853072983354675
116,18.42573320865631,21.8446335437826,18.41604608297348,21.798655569782333
117,18.407902002334595,21.85863299478452,18.40502005815506,21.812099871959028
118,18.38214087486267,21.89047488333791,18.376084446907043,21.84795134443022
119,18.358974874019623,21.892121877573427,18.35394161939621,21.846670934699098
120,18.335352897644043,21.940433708482015,18.332791209220886,21.89180537772087
121,18.324083030223846,21.85424101015646,18.31670242547989,21.846670934699098
122,18.317022681236267,21.90776832281087,18.316800117492676,21.867797695262485
123,18.297378718852997,21.958550645072737,18.291668713092804,21.93053777208707
124,18.27343499660492,21.867416964040626,18.271004259586334,21.819462227912933
125,18.237032055854797,21.952786165248426,18.237462759017944,21.91165172855314
126,18.236098051071167,21.977902827340102,18.229884207248688,21.946862996158764
127,18.213622331619263,21.950727422454026,18.216161608695984,21.903008962868117
128,18.179339110851288,21.966373867691456,18.17870533466339,21.931498079385403
129,18.183930456638336,22.02539116113093,18.179111123085022,21.987195902688864
130,18.158737421035767,21.969942355201763,18.165312588214874,21.93469910371319
131,18.16434818506241,21.990667032665385,18.159453988075256,21.991997439180537
132,18.108629941940308,21.99245127642053,18.11167961359024,21.937900128040972
133,18.140344083309174,22.041723853966502,18.145651817321777,21.998719590268887
134,18.081042230129242,22.031979138073027,18.07669162750244,21.992317541613314
135,18.085231006145477,21.952237167169915,18.094182431697845,21.90236875800256
136,18.080444037914276,22.03829261597584,18.085231602191925,22.019846350832267
137,18.030995905399323,21.985451550919567,18.030492305755615,21.93469910371319
138,18.05983304977417,21.999588251441132,18.067878782749176,21.96414852752881
139,18.039028346538544,21.965138622014823,18.047402679920197,21.91485275288092
140,18.046560406684875,21.90186659346692,18.04843181371689,21.889884763124197
141,18.015555500984192,21.8899258852594,18.02243971824646,21.857874519846355
142,18.006868064403534,21.919709031018392,18.022802114486694,21.879641485275286
143,17.99307668209076,21.93549272577546,17.991668462753296,21.892445582586426
144,17.997451663017273,21.81169365907219,18.005745708942413,21.76664532650448
145,17.955469608306885,21.937551468569854,17.970536053180695,21.91837387964149
146,17.965384542942047,21.789184737853414,17.968582153320312,21.76280409731114
147,17.919910967350006,21.903513587702445,17.928981065750122,21.8898847631242
148,17.900644779205322,21.86659346692287,17.910990595817566,21.78681177976953
149,17.90365093946457,21.816909140818005,17.907758235931396,21.818181818181817
150,17.87360453605652,21.87716167993412,17.8870450258255,21.87483994878361
151,17.851789951324463,21.838182816360145,17.86146318912506,21.793213828425095
152,17.87635576725006,21.776695031567392,17.878792703151703,21.72599231754161
153,17.82611757516861,21.84230030194894,17.842876255512238,21.814660691421256
154,17.831313490867615,21.78383200658798,17.841682076454163,21.756081946222793
155,17.797805845737457,21.83035959374142,17.810067653656006,21.78104993597951
156,17.791009306907654,21.773538292615978,17.797399699687958,21.709987195902688
157,17.77281379699707,21.874691188580847,17.78664457798004,21.82618437900128
158,17.77770572900772,21.77244029645896,17.793644726276398,21.74071702944942
159,17.74725180864334,21.75432335986824,17.754588842391968,21.724071702944943
160,17.737657964229584,21.839280812517153,17.75330024957657,21.770166453265045
161,17.727120399475098,21.761734833928084,17.73566746711731,21.743918053777207
162,17.707015335559845,21.79343947296184,17.717651069164276,21.746478873239436
163,17.723044395446777,21.706286027998896,17.74013328552246,21.668373879641486
164,17.700910925865173,21.72961844633544,17.71096283197403,21.687259923175414
165,17.70068997144699,21.750343123799066,17.715112924575806,21.68918053777208
166,17.685768842697144,21.751166620916827,17.69352400302887,21.693982074263765
167,17.678534269332886,21.644660993686525,17.694319248199463,21.613316261203583
168,17.666402876377106,21.72865769969806,17.681553959846497,21.716389244558258
169,17.67391723394394,21.651248970628604,17.686075270175934,21.57874519846351
170,17.662645161151886,21.70738402415592,17.673522472381592,21.674135723431498
171,17.649298071861267,21.628740049409828,17.65891295671463,21.586107554417417
172,17.637134432792664,21.677051880318416,17.657477617263794,21.64180537772087
173,17.6294646859169,21.69160032939884,17.63859498500824,21.650128040973108
174,17.636902809143066,21.577271479549825,17.648350656032562,21.539052496798973
175,17.62526923418045,21.696815811144663,17.639331936836243,21.672215108834823
176,17.62646782398224,21.59058468295361,17.635251224040985,21.56177976952625
177,17.609022796154022,21.631210540763107,17.628734827041626,21.596030729833547
178,17.61315393447876,21.59319242382651,17.618768513202667,21.564660691421256
179,17.605938851833344,21.590721932473233,17.623952567577362,21.565941101152365
180,17.600390195846558,21.63917101290145,17.612740397453308,21.60595390524968
181,17.5933198928833,21.534312379906677,17.60654354095459,21.5208066581306
182,17.58772563934326,21.617622838320063,17.602667927742004,21.583866837387966
183,17.58171194791794,21.57438923963766,17.591102480888367,21.554097311139568
184,17.576106905937195,21.562860279989017,17.594232857227325,21.554737516005115
185,17.571884751319885,21.611446609936863,17.583054900169373,21.592829705505757
186,17.571463704109192,21.528273401043094,17.585132241249084,21.505761843790015
187,17.568051755428314,21.605682130112545,17.58216828107834,21.568181818181813
188,17.563483834266663,21.544057095800163,17.57446449995041,21.52208706786171
189,17.559609413146973,21.554488059291792,17.576240956783295,21.514724711907814
190,17.553611934185028,21.570546253088114,17.563480496406555,21.551856594110113
191,17.555233895778656,21.54913532802636,17.5729997754097,21.498079385403333
192,17.54831349849701,21.575898984353557,17.56094926595688,21.557618437900125
193,17.54788166284561,21.52854790008235,17.56377124786377,21.50832266325224
194,17.541116058826447,21.58083996706011,17.555758476257324,21.524647887323944
195,17.540384709835052,21.52854790008235,17.55555409193039,21.493918053777204
196,17.534541428089142,21.56011528959649,17.550550639629364,21.51472471190781
197,17.53096228837967,21.55805654680208,17.546347677707672,21.53329065300896
198,17.5285302400589,21.523057919297283,17.544722735881805,21.48879641485275
199,17.52569878101349,21.570134504529236,17.540946781635284,21.527848911651727
200,17.524516940116882,21.51509744715893,17.541065216064453,21.49359795134443
201,17.52190089225769,21.544331594839424,17.53671896457672,21.49839948783611
202,17.52087152004242,21.540214109250616,17.53782218694687,21.509923175416127
203,17.51757848262787,21.498902003842996,17.532956659793854,21.456786171574905
204,17.514247000217438,21.545566840516063,17.531629741191864,21.52176696542894
205,17.514223277568817,21.474883337908317,17.53088903427124,21.482714468629965
206,17.511493682861328,21.53870436453472,17.52860325574875,21.508642765685018
207,17.511688113212585,21.493274773538293,17.529650688171387,21.467349551856596
208,17.506776869297028,21.518803184188858,17.523895144462585,21.470870678617153
209,17.503462970256805,21.549135328026352,17.521931648254395,21.511843790012808
210,17.503513753414154,21.46829536096623,17.521730303764343,21.442061459667087
211,17.500923216342926,21.5329398847104,17.51948255300522,21.488796414852754
212,17.50025075674057,21.476942080702717,17.519203782081604,21.45934699103713
213,17.49549001455307,21.51715618995334,17.514136791229248,21.478233034571065
214,17.493217885494232,21.49245127642053,17.512158036231995,21.462548015364913
215,17.49140828847885,21.486000548998078,17.51113361120224,21.452624839948786
216,17.488628208637238,21.500823497117768,17.508141458034515,21.473751600512166
217,17.487051963806152,21.48860828987099,17.506638884544373,21.458386683738794
218,17.484328269958496,21.49876475432336,17.505933105945587,21.466709346991042
219,17.48399394750595,21.492176777381278,17.50309246778488,21.45454545454545
220,17.48400241136551,21.47447158934944,17.505817711353302,21.45038412291933
221,17.481041491031647,21.497941257205603,17.501415848731995,21.466069142125484
222,17.47979247570038,21.48531430139995,17.500600576400757,21.44590268886043
223,17.47922909259796,21.473785341751306,17.500945568084717,21.456466069142124
224,17.476988434791565,21.495608015371946,17.49888187646866,21.456145966709347
225,17.475966334342957,21.47282459511392,17.49856209754944,21.45102432778489
226,17.47167307138443,21.494098270656046,17.49404537677765,21.452944942381563
227,17.469235479831696,21.481334065330774,17.492826521396637,21.453265044814337
228,17.46960085630417,21.480922316771892,17.49204283952713,21.440460947503198
229,17.46980321407318,21.488059291792474,17.493313550949097,21.443341869398207
230,17.468503415584564,21.47598133406533,17.490805685520172,21.45166453265045
231,17.46759170293808,21.47378534175131,17.49095356464386,21.42573623559539
232,17.464769303798676,21.489706286028,17.488750100135803,21.46542893725992
233,17.46265536546707,21.465138622014823,17.4865043759346,21.43437900128041
234,17.460747480392456,21.490255284106503,17.48613739013672,21.46862996158771
235,17.459443509578705,21.479138073016742,17.48263853788376,21.450704225352112
236,17.459397435188293,21.462119132583034,17.48558932542801,21.428297055057623
237,17.458337366580963,21.50301948943179,17.48099833726883,21.461587708066588
238,17.457496643066406,21.454707658523194,17.48337209224701,21.417093469910373
239,17.454269886016846,21.51688169091408,17.479412496089935,21.472471190781047
240,17.45264905691147,21.45306066428767,17.475519120693207,21.414532650448145
241,17.450022041797638,21.508921218775733,17.479530096054077,21.483034571062742
242,17.44932448863983,21.46280538018117,17.46977686882019,21.429897567221513
243,17.447442054748535,21.483118309085917,17.4778835773468,21.4449423815621
244,17.44514310359955,21.484490804282185,17.46651202440262,21.46959026888604
245,17.443185567855835,21.450864671973648,17.472019135951996,21.4151728553137
246,17.441523492336273,21.52964589623937,17.466117084026337,21.484314980793858
247,17.442210137844086,21.42835575075487,17.467476069927216,21.409731113956468
248,17.43954187631607,21.52497941257206,17.467809319496155,21.492317541613318
249,17.439838588237762,21.449903925336265,17.462178647518158,21.403649167733672
250,17.43744784593582,21.498215756244853,17.467334985733032,21.46895006402049
251,17.43553650379181,21.474471589349434,17.45934545993805,21.442701664532645
252,17.43251872062683,21.47213834751578,17.460333049297333,21.428937259923174
253,17.42985302209854,21.500411748558875,17.457332253456116,21.462868117797694
254,17.429220139980316,21.47062860279989,17.454984724521637,21.42733674775928
255,17.427960097789764,21.494647268734564,17.456884622573853,21.48111395646607
256,17.42794668674469,21.481471314850403,17.453846752643585,21.4375800256082
257,17.42733234167099,21.471863848476534,17.457504749298096,21.438860435339304
258,17.423914968967438,21.48805929179247,17.449637234210968,21.458066581306017
259,17.421474039554596,21.465413121054077,17.4514422416687,21.443982074263758
260,17.420076310634613,21.49945100192149,17.445600271224976,21.463828425096036
261,17.420878052711487,21.47831457589898,17.451018452644348,21.44526248399488
262,17.42193841934204,21.49656876200934,17.44762533903122,21.451664532650447
263,17.419285118579865,21.501372495196264,17.44890010356903,21.44238156209987
264,17.41856825351715,21.484079055723303,17.44595718383789,21.44974391805378
265,17.4143328666687,21.505764479824325,17.44205641746521,21.45454545454546
266,17.41327303647995,21.475157836947577,17.443498492240906,21.43886043533931
267,17.410661578178406,21.490804282185014,17.437604129314423,21.458066581306017
268,17.40846461057663,21.48792204227285,17.438090443611145,21.456786171574905
269,17.408270120620728,21.48860828987098,17.436690628528595,21.45966709346991
270,17.40567898750305,21.5046664836673,17.43373167514801,21.45134443021767
271,17.405331015586853,21.475844084545706,17.436579287052155,21.44974391805378
272,17.403309166431427,21.508097721657972,17.42889827489853,21.458386683738794
273,17.402757823467255,21.48202031292891,17.436940252780914,21.444302176696546
274,17.401880145072937,21.496980510568218,17.42621999979019,21.446542893725997
275,17.40034681558609,21.498215756244853,17.434351086616516,21.437900128040965
276,17.399775326251984,21.46994235520176,17.425635933876038,21.42989756722151
277,17.39553689956665,21.50960746637387,17.426489174365997,21.45550576184379
278,17.393916726112366,21.47296184463354,17.424024522304535,21.43918053777209
279,17.390801191329956,21.511528959648643,17.42040652036667,21.459987195902688
280,17.38943111896515,21.49986275048037,17.419994711875916,21.446542893725997
281,17.389368772506714,21.489157287949496,17.42037957906723,21.43437900128041
282,17.3881196975708,21.522371671699155,17.41642290353775,21.45550576184379
283,17.38975328207016,21.481883063409278,17.423907995224,21.42509603072983
284,17.388381004333496,21.534449629426295,17.41455101966858,21.479513444302174
285,17.389456748962402,21.473510842712052,17.424836456775665,21.4314980793854
286,17.38725036382675,21.524293164973926,17.414660274982452,21.483674775928296
287,17.384531795978546,21.47625583310458,17.416123926639557,21.45166453265045
288,17.380915939807892,21.537880867416966,17.413609445095062,21.48015364916774
289,17.380296111106873,21.4850398023607,17.406169593334198,21.443341869398207
290,17.379856765270233,21.533763381828162,17.418221175670624,21.474711907810498
291,17.38144862651825,21.4814713148504,17.405324280261993,21.444302176696542
292,17.37802141904831,21.52992039527862,17.41425323486328,21.473431498079385
293,17.378558933734894,21.49711776008784,17.408700704574585,21.44078104993598
294,17.375488817691803,21.50452923414768,17.405247151851654,21.4702304737516
295,17.37324345111847,21.526489157287944,17.408750236034393,21.465428937259922
296,17.37471330165863,21.480922316771892,17.401086807250977,21.455825864276573
297,17.37211513519287,21.551331320340378,17.408663988113403,21.4763124199744
298,17.371246218681335,21.48133406533077,17.39788967370987,21.451664532650447
299,17.366587460041046,21.55613505352731,17.40139752626419,21.494238156209985
300,17.367569863796234,21.500548998078507,17.396522104740143,21.442701664532652
301,17.367359936237335,21.520587427944008,17.400119721889496,21.486235595390525
302,17.365971565246582,21.519901180345865,17.396727085113525,21.461267605633804
303,17.3643416762352,21.510156464452372,17.39745932817459,21.46478873239437
304,17.363930642604828,21.522234422179526,17.394697844982147,21.455825864276573
305,17.361553847789764,21.511803458687897,17.394853472709656,21.470550576184372
306,17.361320972442627,21.516469942355204,17.393522799015045,21.471830985915496
307,17.358805239200592,21.52278342025803,17.391045928001404,21.466389244558254
308,17.358810663223267,21.513999451001915,17.393001198768616,21.47695262483995
309,17.357256948947906,21.54048860828987,17.388789892196655,21.479833546734955
310,17.353549242019653,21.509881965413125,17.386644780635834,21.47215108834827
311,17.3505699634552,21.557370299203953,17.38506555557251,21.490076824583866
312,17.350797593593597,21.521273675542133,17.3808770775795,21.461587708066578
313,17.351037204265594,21.530194894317873,17.387694835662842,21.48847631241998
314,17.348444938659668,21.526077408729073,17.378849685192108,21.470230473751595
315,17.346168339252472,21.533763381828166,17.381428956985474,21.489756722151085
316,17.34437358379364,21.533763381828166,17.378544867038727,21.475352112676052
317,17.344887495040894,21.53417513038704,17.376468658447266,21.470550576184376
318,17.3462051153183,21.53623387318144,17.383351802825928,21.473431498079382
319,17.344939351081848,21.529096898160855,17.376682102680206,21.460627400768242
320,17.341997742652893,21.541174855888006,17.37733244895935,21.499359795134442
321,17.339366257190704,21.531018391435627,17.374738931655884,21.467349551856604
322,17.337390065193176,21.546390337633817,17.36861777305603,21.49775928297055
323,17.336383402347565,21.54199835300577,17.37468856573105,21.493918053777204
324,17.335011541843414,21.54227285204502,17.366246044635773,21.501280409731113
325,17.333613753318787,21.541723853966516,17.37100523710251,21.483034571062745
326,17.33311688899994,21.538841614054352,17.36679196357727,21.49167733674776
327,17.33309644460678,21.557370299203953,17.368450164794922,21.50192061459667
328,17.333813071250916,21.539253362613234,17.369930028915405,21.479513444302178
329,17.33249717950821,21.565193521822675,17.365572452545166,21.500000000000004
330,17.33210515975952,21.54460609387868,17.370192110538483,21.483034571062735
331,17.32987266778946,21.56999725500961,17.36282342672348,21.49807938540333
332,17.328461349010468,21.537743617897338,17.366355240345,21.480153649167736
333,17.324909269809723,21.562311281910517,17.360670566558838,21.518886043533936
334,17.32395339012146,21.551468569860003,17.359008729457855,21.48079385403329
335,17.32283729314804,21.550233324183367,17.36173516511917,21.518565941101155
336,17.322097897529602,21.554625308811417,17.355283856391907,21.488476312419973
337,17.321992993354797,21.549958825144117,17.362660884857178,21.499359795134442
338,17.321125030517578,21.57136975020587,17.353403985500336,21.50352112676057
339,17.31924682855606,21.576173483392804,17.36006051301956,21.500960307298335
340,17.318537712097168,21.563546527587146,17.351447463035583,21.497759282970545
341,17.316666543483734,21.574663738676914,17.355997025966644,21.508322663252244
342,17.316007494926453,21.555448805929174,17.35108780860901,21.500960307298335
343,17.315152764320374,21.567115015097446,17.351811170578003,21.49583866837388
344,17.313805639743805,21.560801537194617,17.352273643016815,21.514084507042252
345,17.31238228082657,21.585780949766676,17.347116231918335,21.50672215108835
346,17.313137590885162,21.557370299203953,17.352978825569153,21.505441741357235
347,17.312863171100616,21.590859181992858,17.347251057624817,21.51216389244558
348,17.311232805252075,21.572055997804007,17.350963413715363,21.5044814340589
349,17.308395743370056,21.58166346417788,17.344158113002777,21.51696542893726
350,17.30534678697586,21.573016744441393,17.344281911849976,21.51280409731114
351,17.304352462291718,21.573428493000275,17.34210169315338,21.495198463508324
352,17.30424267053604,21.565605270381546,17.341697812080383,21.50256081946223
353,17.305114030838013,21.57246774636289,17.343773901462555,21.49967989756722
354,17.30448889732361,21.58111446609937,17.3414449095726,21.514724711907814
355,17.302852630615234,21.573428493000275,17.341976404190063,21.52112676056338
356,17.300915956497192,21.585780949766686,17.337422847747803,21.514404609475033
357,17.299645841121674,21.57754597858907,17.339824199676514,21.517285531370035
358,17.297230184078217,21.605956629151798,17.333752632141113,21.516005121638926
359,17.296474754810333,21.5694482569311,17.336829006671906,21.53457106274008
360,17.29634529352188,21.605819379632177,17.333223342895508,21.51664532650448
361,17.29916286468506,21.56793851221521,17.339809000492096,21.504481434058892
362,17.30085402727127,21.570958001646993,17.337096393108368,21.501920614596678
363,17.29943287372589,21.583996706011526,17.340662717819214,21.504481434058896
364,17.2985258102417,21.569997255009607,17.335908591747284,21.500640204865554
365,17.294669270515442,21.593878671424648,17.334956407546997,21.517925736235597
366,17.293559789657593,21.564095525665664,17.33316922187805,21.523367477592828
367,17.291511297225952,21.597858907493823,17.330251693725586,21.529769526248405
368,17.289882123470306,21.57672248147132,17.33060771226883,21.53297055057618
369,17.28849881887436,21.60115289596487,17.326886296272278,21.508322663252244
370,17.28773283958435,21.575624485314304,17.32839184999466,21.522407170294493
371,17.287401795387268,21.602799890200387,17.3265962600708,21.50192061459667
372,17.286772966384888,21.577683228108704,17.32692128419876,21.516965428937255
373,17.286086440086365,21.59401592094428,17.326682090759277,21.52592829705506
374,17.28715217113495,21.589074938237715,17.32668036222458,21.516005121638923
375,17.286153256893158,21.60046664836673,17.327139914035797,21.531049935979514
376,17.288334727287292,21.58509470216854,17.327924847602844,21.51984635083226
377,17.287912249565125,21.59305517430689,17.32795077562332,21.53169014084507
378,17.289027273654938,21.587427944002194,17.331612408161163,21.498719590268887
379,17.28999662399292,21.585780949766672,17.326834201812744,21.531049935979507
380,17.285052001476288,21.59442766950316,17.330551326274872,21.522727272727273
381,17.281341016292572,21.583859456491904,17.318165838718414,21.540012804097305
382,17.27821660041809,21.606642876749934,17.320812821388245,21.51440460947503
383,17.27930188179016,21.58248696129564,17.32090801000595,21.540332906530093
384,17.278005242347717,21.603623387318148,17.317566633224487,21.53072983354673
385,17.277269303798676,21.591682679110626,17.319723546504974,21.55793854033291
386,17.276639997959137,21.601564644523744,17.317736744880676,21.544494238156204
387,17.278270363807678,21.601427395004123,17.318863093852997,21.514084507042256
388,17.276375889778137,21.58193796321713,17.318105816841125,21.542893725992318
389,17.27427852153778,21.606093878671423,17.31613790988922,21.51888604353393
390,17.274549186229706,21.589486686796594,17.314646005630493,21.5579385403329
391,17.27376163005829,21.60678012626956,17.31590962409973,21.516645326504484
392,17.271310210227966,21.596623661817187,17.312399744987488,21.54641485275288
393,17.27109730243683,21.605819379632177,17.31280517578125,21.52464788732394
394,17.270668745040894,21.600329398847098,17.313113570213318,21.535211267605632
395,17.271947741508484,21.608152621465827,17.313075304031372,21.548015364916775
396,17.27125370502472,21.595251166620912,17.314962148666382,21.515044814340587
397,17.26901400089264,21.610485863299473,17.308681666851044,21.54257362355954
398,17.26622837781906,21.59593741421905,17.31211644411087,21.528169014084504
399,17.264318346977234,21.605407631073295,17.30360233783722,21.559859154929576
400,17.26314777135849,21.604309634916273,17.308862268924713,21.524007682458386
401,17.26259356737137,21.613779851770516,17.30352407693863,21.548975672215107
402,17.261859238147736,21.60211364260224,17.30506080389023,21.527848911651727
403,17.261573791503906,21.618171836398567,17.305251121520996,21.544174135723434
404,17.261000216007233,21.5982706560527,17.301932454109192,21.53617157490397
405,17.259231448173523,21.614740598407906,17.304958641529083,21.54033290653009
406,17.260449469089508,21.59497666758167,17.299782812595367,21.537772087067864
407,17.258178234100342,21.610897611858366,17.304184198379517,21.553457106274006
408,17.2586510181427,21.605682130112537,17.298448145389557,21.544174135723434
409,17.257622361183167,21.613093604172388,17.302331268787384,21.533930857874527
