,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
10,1.0,0.867789626121521,0.7658257484436035,0.9281646013259888,0.6517581939697266,0.7748398184776306,0.6267791390419006,0.896354615688324,0.9768900871276855,0.7512475848197937,0.8178887367248535,0.5248709917068481,0.3694767355918884,0.4501299262046814,0.832054615020752,0.5019450783729553,0.9098311066627502,0.5404649376869202,0.6652596592903137,0.8411491513252258,0.49903354048728943,0.531482458114624,0.7442135214805603,0.47212928533554077,0.8263339996337891,0.5030556917190552,0.5203492045402527,0.9158554673194885,0.6533454656600952,0.7246629595756531,0.734324038028717
11,1.0,0.8845316171646118,0.99207603931427,0.8385817408561707,0.9790416359901428,0.5553955435752869,0.9850589036941528,0.74976646900177,0.48243650794029236,0.9414862990379333,0.49065226316452026,0.9423160552978516,0.9607619047164917,0.546875536441803,0.5246515870094299,0.9689182043075562,0.48540201783180237,0.5656690001487732,0.6232011914253235,0.5206331014633179,0.49953386187553406,0.4963453710079193,0.523527204990387,0.5677569508552551,0.6593329906463623,0.9182097315788269,0.9888068437576294,0.8266782760620117,0.4926956295967102,0.8578186631202698,0.6636971831321716
12,1.0,0.9929660558700562,0.4694419205188751,0.49064773321151733,0.8447402715682983,0.6556617617607117,0.6503030061721802,0.5575762987136841,0.9573114514350891,0.5409672856330872,0.5544053316116333,0.5246163010597229,0.9629393815994263,0.4700189530849457,0.7015636563301086,0.4785316288471222,0.49971240758895874,0.6899970769882202,0.49770259857177734,0.7926884293556213,0.6375153660774231,0.7785970568656921,0.9812334775924683,0.7276214957237244,0.6180901527404785,0.5046986937522888,0.6123234033584595,0.5094220638275146,0.994394063949585,0.9061090350151062,0.672758936882019
13,1.0,0.6665642261505127,0.4673904478549957,0.6581819653511047,0.5476635098457336,0.5405861139297485,0.9395595788955688,0.9319652318954468,0.49841412901878357,0.8150701522827148,0.6387962102890015,0.7445464134216309,0.7505543828010559,0.5616763830184937,0.9854385852813721,0.9997414946556091,0.7525798082351685,0.6233839392662048,0.48875290155410767,0.9605329632759094,0.9984386563301086,0.9219449162483215,0.6677737832069397,0.6609683632850647,0.9039617776870728,0.5053743720054626,0.5268888473510742,0.8985268473625183,0.6181262731552124,0.7289040088653564,0.5311090350151062
14,1.0,0.601860761642456,0.4768519699573517,0.47968024015426636,0.7302757501602173,0.4976930320262909,0.9542389512062073,0.49999678134918213,0.8955984711647034,0.5681717991828918,0.5586810111999512,0.8556147813796997,0.9088847041130066,0.9905349612236023,0.9028887152671814,0.9953896999359131,0.9199119210243225,0.7379847168922424,0.9634196758270264,0.6024789810180664,0.7297985553741455,0.9707460403442383,0.5055601596832275,0.5219867825508118,0.5155584216117859,0.5745039582252502,0.5226475596427917,0.6579814553260803,0.47727206349372864,0.7225562930107117,0.6432187557220459
15,1.0,0.9396913647651672,0.9448228478431702,0.5795102715492249,0.5994048118591309,0.9158623814582825,0.9987537860870361,0.6582034230232239,0.5354337692260742,0.7998828291893005,0.849878191947937,0.667313814163208,0.4978794753551483,0.7985979914665222,0.5038734078407288,0.9766051173210144,0.5392332673072815,0.5204991698265076,0.5041036009788513,0.8977879881858826,0.727759838104248,0.7903122901916504,0.6910246014595032,0.8691524267196655,0.5092086791992188,0.6650649309158325,0.5755686163902283,0.9920511841773987,0.532841682434082,0.9742293953895569,0.9936286807060242
16,1.0,0.4960384964942932,0.4226349890232086,0.7806691527366638,0.9765124320983887,0.9126372933387756,0.877383291721344,0.6931058764457703,0.8211564421653748,0.7647704482078552,0.539486825466156,0.5641393065452576,0.49221327900886536,0.5618242025375366,0.4705888628959656,0.9447355270385742,0.7795591354370117,0.6948598623275757,0.9760721325874329,0.8318934440612793,0.519093930721283,0.5517900586128235,0.5517293214797974,0.663309633731842,0.9398128390312195,0.6104097366333008,0.49729272723197937,0.996829092502594,0.9782514572143555,0.686094343662262,0.5850325226783752
17,1.0,0.6931523680686951,0.7497363686561584,0.7913304567337036,0.9975574016571045,0.9984605312347412,0.697322428226471,0.8874435424804688,0.6689233183860779,0.9698472023010254,0.6495023965835571,0.5018925070762634,0.48364120721817017,0.907917857170105,0.6265643835067749,0.988781750202179,0.9019886255264282,0.760593593120575,0.6878763437271118,0.8217988014221191,0.8118466734886169,0.5400456786155701,0.6527756452560425,0.5973502993583679,0.6631121039390564,0.48101818561553955,0.6120125651359558,0.5615150332450867,0.6296677589416504,0.9212853312492371,0.8388941287994385
18,1.0,0.49281731247901917,0.5187325477600098,0.5054064393043518,0.546604573726654,0.49335867166519165,0.7372862100601196,0.6978871822357178,0.7648490071296692,0.5196802020072937,0.9719377160072327,0.5043021440505981,0.6037722826004028,0.7547147274017334,0.6244648098945618,0.47146695852279663,0.5000030398368835,0.4242902100086212,0.5046588778495789,0.567855179309845,0.9897387623786926,0.5017361044883728,0.5398868918418884,0.6867051720619202,0.5010498762130737,0.8683308362960815,0.9581525325775146,0.7520032525062561,0.6296677589416504,0.5667325258255005,0.6348150968551636
19,1.0,0.5908378958702087,0.5229042768478394,0.9839463233947754,0.6710760593414307,0.49922460317611694,0.5772149562835693,0.9399436712265015,0.5069860816001892,0.6461664438247681,0.6461145281791687,0.6369147300720215,0.7725228071212769,0.5565579533576965,0.8382714986801147,0.9884966611862183,0.7415714263916016,0.4910675883293152,0.8130172491073608,0.6386626362800598,0.540058434009552,0.642455518245697,0.49287140369415283,0.5828496813774109,0.4533345699310303,0.5676708221435547,0.9299854040145874,0.9961973428726196,0.4910578727722168,0.8808512687683105,0.5933908224105835
20,1.0,0.9226150512695312,0.8267348408699036,0.611158549785614,0.7159608006477356,0.8675211668014526,0.9113345742225647,0.48763763904571533,0.7474236488342285,0.6035323143005371,0.9746723175048828,0.9508729577064514,0.5252574682235718,0.7841696739196777,0.8403171300888062,0.5011869072914124,0.5843111276626587,0.49100619554519653,0.7585880756378174,0.5454991459846497,0.5275557041168213,0.9054943323135376,0.9975086450576782,0.5927935838699341,0.49992239475250244,0.5256919860839844,0.5432472825050354,0.9929337501525879,0.6265439987182617,0.9911304712295532,0.8469302654266357
21,1.0,0.5029947757720947,0.8502762913703918,0.5807737708091736,0.5899394750595093,0.5701685547828674,0.4569692313671112,0.8742203116416931,0.5763962864875793,0.7220836877822876,0.803834080696106,0.565666913986206,0.5105832815170288,0.6639469265937805,0.8623591661453247,0.6692832708358765,0.5106322169303894,0.9743998050689697,0.9812868237495422,0.8676474094390869,0.44037312269210815,0.5160290002822876,0.9305060505867004,0.5840249061584473,0.8223910927772522,0.5767481327056885,0.45276787877082825,0.4981779456138611,0.926805853843689,0.9621777534484863,0.8593059182167053
22,1.0,0.8979734778404236,0.9429847002029419,0.9599907994270325,0.8827522993087769,0.5042158961296082,0.5010561347007751,0.9659039378166199,0.8832562565803528,0.6487312316894531,0.5112701654434204,0.7972093820571899,0.6514416933059692,0.5059525966644287,0.7177084684371948,0.8966602087020874,0.5411022305488586,0.6235178112983704,0.9890205264091492,0.9621453881263733,0.5927378535270691,0.6358430981636047,0.40288078784942627,0.6098151206970215,0.6817641258239746,0.5021699666976929,0.9906981587409973,0.9684052467346191,0.9965914487838745,0.822179913520813,0.5217090249061584
23,1.0,0.5401394963264465,0.9552827477455139,0.5024102330207825,0.7866727709770203,0.9509605169296265,0.6725915670394897,0.581747829914093,0.7624279260635376,0.522112250328064,0.8703081607818604,0.5806163549423218,0.687432050704956,0.4851173162460327,0.49040505290031433,0.5930176377296448,0.9923027753829956,0.7518858313560486,0.5982272028923035,0.5572813153266907,0.4982752799987793,0.4972144365310669,0.8044853210449219,0.9565202593803406,0.8344987034797668,0.6085827946662903,0.4917340874671936,0.7996351718902588,0.8976474404335022,0.4992542564868927,0.6911741495132446
24,1.0,0.9891092777252197,0.5240634679794312,0.9964309930801392,0.8744149208068848,0.5615103840827942,0.5278710126876831,0.8122591376304626,0.9910731911659241,0.618440568447113,0.7109102010726929,0.6198486685752869,0.6053600311279297,0.4953234791755676,0.992790937423706,0.49419674277305603,0.6200690865516663,0.8654434084892273,0.6604324579238892,0.5706911683082581,0.9847724437713623,0.7581678628921509,0.9958786964416504,0.5619592666625977,0.5472308397293091,0.768829882144928,0.5064471364021301,0.9809004664421082,0.6056008338928223,0.6232785582542419,0.9380852580070496
25,1.0,0.4565376043319702,0.5561083555221558,0.7771621346473694,0.5055456161499023,0.9912852644920349,0.4787812829017639,0.6873317360877991,0.5065933465957642,0.5140690803527832,0.9947026371955872,0.6160097718238831,0.6350104808807373,0.9477877616882324,0.49643877148628235,0.8173075318336487,0.868011474609375,0.8429182767868042,0.9714006185531616,0.9733383059501648,0.7422069311141968,0.5647626519203186,0.5214208364486694,0.47195184230804443,0.7086162567138672,0.5899525284767151,0.5047402381896973,0.48879581689834595,0.6892780661582947,0.6055429577827454,0.9291906952857971
26,1.0,0.7823525667190552,0.6316792964935303,0.9809921383857727,0.513256311416626,0.6437957882881165,0.6864131093025208,0.8868720531463623,0.5138065218925476,0.9286084771156311,0.5008854866027832,0.5968310236930847,0.8646082878112793,0.49024835228919983,0.831491231918335,0.5159689784049988,0.8275426030158997,0.951033890247345,0.5317307114601135,0.7095199227333069,0.8848491311073303,0.6415145993232727,0.7091304659843445,0.5057337284088135,0.6050115823745728,0.96620774269104,0.5674529075622559,0.5086012482643127,0.6389776468276978,0.8412558436393738,0.3202018737792969
27,1.0,0.7831243276596069,0.9372298121452332,0.7802414298057556,0.8070034384727478,0.9680914282798767,0.4942992329597473,0.8193817734718323,0.7304003238677979,0.4983343183994293,0.887018620967865,0.7719487547874451,0.9023210406303406,0.8330622911453247,0.9564523100852966,0.7665960192680359,0.6489335298538208,0.9211634397506714,0.7843257188796997,0.6370952725410461,0.9549058079719543,0.8888620734214783,0.5503515005111694,0.821625828742981,0.7445618510246277,0.6520772576332092,0.9960476756095886,0.9971004128456116,0.9136496782302856,0.8068068623542786,0.7834995985031128
28,1.0,0.5585972666740417,0.48935672640800476,0.9600684642791748,0.5686137676239014,0.788935661315918,0.9653852581977844,0.9755492806434631,0.5501176118850708,0.5138195157051086,0.6703387498855591,0.39983129501342773,0.999679684638977,0.49504896998405457,0.9594442248344421,0.45823532342910767,0.8974195122718811,0.826710045337677,0.814752459526062,0.6211402416229248,0.8751152753829956,0.5249033570289612,0.6669414043426514,0.9950984120368958,0.9602975249290466,0.7499700784683228,0.6917468309402466,0.7244257926940918,0.7526673078536987,0.9965355396270752,0.775137186050415
29,1.0,0.9839594960212708,0.666056215763092,0.7447251081466675,0.5070980191230774,0.930279016494751,0.6350997090339661,0.7322483658790588,0.9126050472259521,0.9232050180435181,0.8985394835472107,0.7461563944816589,0.4901732802391052,0.8341472744941711,0.7088099122047424,0.5032373070716858,0.9514131546020508,0.47658684849739075,0.7935588359832764,0.7870232462882996,0.5815009474754333,0.45902347564697266,0.5388124585151672,0.5281410813331604,0.4912269413471222,0.5045914053916931,0.5021380186080933,0.9863790273666382,0.8198321461677551,0.7781705260276794,0.5342423915863037
30,1.0,0.5058131217956543,0.6144250631332397,0.5713766813278198,0.4865373373031616,0.9535861611366272,0.5879300832748413,0.7306239008903503,0.9442908763885498,0.4999619126319885,0.5021634101867676,0.9972906708717346,0.8876994252204895,0.49631500244140625,0.9325708150863647,0.6111061573028564,0.4993104934692383,0.9299135804176331,0.9948256015777588,0.7906633615493774,0.647447407245636,0.5113552808761597,0.987561821937561,0.47009509801864624,0.56507408618927,0.775076150894165,0.7949939966201782,0.5114393830299377,0.7422852516174316,0.9324221611022949,0.979836642742157
31,1.0,0.992438018321991,0.5736843943595886,0.5036110281944275,0.495982825756073,0.9889671206474304,0.49865609407424927,0.9441372752189636,0.6238635778427124,0.7176648378372192,0.8506786227226257,0.934200644493103,0.5623281598091125,0.5562787652015686,0.9219886660575867,0.7665960192680359,0.7629832029342651,0.36851444840431213,0.9980860948562622,0.9660746455192566,0.8466835021972656,0.9241594076156616,0.7250582575798035,0.9152459502220154,0.9999464750289917,0.8132128715515137,0.9873690009117126,0.8528625965118408,0.505715012550354,0.5354910492897034,0.48762595653533936
32,1.0,0.6576376557350159,0.784385621547699,0.6869173645973206,0.7494555115699768,0.3591115176677704,0.6563507914543152,0.5019734501838684,0.49770158529281616,0.8506156206130981,0.5984894633293152,0.9051414132118225,0.5494992733001709,0.9999643564224243,0.6002694964408875,0.562907874584198,0.8120194673538208,0.7039328217506409,0.47840288281440735,0.618465006351471,0.9886404275894165,0.6064200401306152,0.5737422704696655,0.964485764503479,0.9927008152008057,0.627685546875,0.9615065455436707,0.9945809245109558,0.8909288048744202,0.7857047319412231,0.9298285245895386
33,1.0,0.9485557675361633,0.7845938801765442,0.5096750855445862,0.886691153049469,0.566078245639801,0.8530747294425964,0.541124701499939,0.49857616424560547,0.5493457317352295,0.577328085899353,0.8531543612480164,0.6645588278770447,0.5888417363166809,0.5109339356422424,0.5776031613349915,0.8879385590553284,0.6459121108055115,0.9748460650444031,0.8161367774009705,0.6710801720619202,0.601344883441925,0.9977579712867737,0.4998030364513397,0.6962043642997742,0.5067848563194275,0.9071381092071533,0.9629031419754028,0.9994491934776306,0.4426688253879547,0.9479842185974121
34,1.0,0.9996896982192993,0.9287094473838806,0.9858344197273254,0.5787217617034912,0.49936237931251526,0.588396430015564,0.6223880052566528,0.47862863540649414,0.5139294266700745,0.9928713440895081,0.8433250188827515,0.9918947815895081,0.5236402750015259,0.9958648681640625,0.4934082329273224,0.653027355670929,0.46949148178100586,0.7534487843513489,0.9052256941795349,0.9740142226219177,0.44561150670051575,0.5117911100387573,0.592300534248352,0.8201647996902466,0.8232221603393555,0.48467302322387695,0.8247150182723999,0.6007711887359619,0.7409138679504395,0.7760211825370789
35,1.0,0.5007524490356445,0.6617252826690674,0.7544471025466919,0.5467038750648499,0.7159973978996277,0.706906259059906,0.5756142139434814,0.46587231755256653,0.5197568535804749,0.9843527674674988,0.7877881526947021,0.6311439871788025,0.6687278747558594,0.9914568066596985,0.5079205632209778,0.9856239557266235,0.8334420919418335,0.9817012548446655,0.5351051092147827,0.9245489239692688,0.9911819696426392,0.9796328544616699,0.44851431250572205,0.5739821195602417,0.5008560419082642,0.6978943347930908,0.49410200119018555,0.8992033004760742,0.6375417113304138,0.900315523147583
36,1.0,0.49764591455459595,0.5039913058280945,0.9731757044792175,0.8930937647819519,0.6849899291992188,0.8173071146011353,0.5012551546096802,0.5834048390388489,0.9923162460327148,0.6608574986457825,0.6352553963661194,0.4991879463195801,0.7414054274559021,0.9734391570091248,0.7871806621551514,0.5186236500740051,0.7975748777389526,0.564211905002594,0.8854029774665833,0.4426725208759308,0.9988821148872375,0.6879505515098572,0.5498239398002625,0.5689830183982849,0.9801715612411499,0.46728184819221497,0.9999067783355713,0.9238707423210144,0.6484028697013855,0.9864321351051331
37,1.0,0.5330326557159424,0.9091481566429138,0.7460830807685852,0.9045714735984802,0.6530908942222595,0.808575451374054,0.5892892479896545,0.7392318248748779,0.9348803162574768,0.8524386882781982,0.9954362511634827,0.9519551396369934,0.5264008641242981,0.5810736417770386,0.5747606158256531,0.49641039967536926,0.9964894652366638,0.7872077822685242,0.6522815227508545,0.7830250859260559,0.6058300137519836,0.9780588150024414,0.5414077043533325,0.38556772470474243,0.9916963577270508,0.5107442736625671,0.9564433693885803,0.9967737793922424,0.9785903692245483,0.7209181785583496
38,1.0,0.42661988735198975,0.9803373217582703,0.5528643727302551,0.4934748709201813,0.5682790279388428,0.5405117869377136,0.5034137964248657,0.5671325325965881,0.9997832179069519,0.5373897552490234,0.5662667155265808,0.6872186660766602,0.9001893401145935,0.717736005783081,0.7146168351173401,0.662253201007843,0.986844003200531,0.5115102529525757,0.927699863910675,0.500126838684082,0.7805752754211426,0.9784663319587708,0.5043863654136658,0.53458172082901,0.9432601928710938,0.5142428874969482,0.7266424298286438,0.7561483979225159,0.4941163957118988,0.7127377986907959
39,1.0,0.6746765375137329,0.9865490794181824,0.9899958372116089,0.5168071985244751,0.5219225883483887,0.6086321473121643,0.6207522749900818,0.48434513807296753,0.5453317165374756,0.8744577765464783,0.5087227821350098,0.9847465753555298,0.5256938338279724,0.6344307065010071,0.5291341543197632,0.6978824138641357,0.4902019202709198,0.8834065794944763,0.6586142778396606,0.8612358570098877,0.6562249660491943,0.48829519748687744,0.7013124227523804,0.9339903593063354,0.9782717823982239,0.6445128917694092,0.4920594096183777,0.6418901085853577,0.5957434773445129,0.9174672961235046
40,1.0,0.8648344874382019,0.4977080821990967,0.6542262434959412,0.4837697446346283,0.6515113115310669,0.5061080455780029,0.5009805560112,0.6279407739639282,0.831683874130249,0.5002834796905518,0.4911855459213257,0.5995786786079407,0.9616069197654724,0.41617023944854736,0.5327556729316711,0.5174338221549988,0.9898995757102966,0.966119647026062,0.5704923272132874,0.5193729996681213,0.5370140075683594,0.9591829180717468,0.6119733452796936,0.5179771780967712,0.6501672267913818,0.5031439065933228,0.6323464512825012,0.9138897657394409,0.4686695635318756,0.5246027112007141
41,1.0,0.5004429817199707,0.5742385983467102,0.481015145778656,0.6395397782325745,0.7631036043167114,0.9859116077423096,0.8718996047973633,0.4967570900917053,0.5512557625770569,0.5367547869682312,0.5725508332252502,0.676231324672699,0.6317606568336487,0.8310732841491699,0.5454957485198975,0.8353182077407837,0.46045631170272827,0.8703107237815857,0.5717201828956604,0.6248670816421509,0.998408854007721,0.4852781891822815,0.5220784544944763,0.5383354425430298,0.5863577127456665,0.5693652629852295,0.511670708656311,0.5528378486633301,0.8586121201515198,0.9918168187141418
42,1.0,0.7188680171966553,0.952538251876831,0.5986568331718445,0.8714720010757446,0.9396080374717712,0.68272465467453,0.6768361330032349,0.5127976536750793,0.8283053636550903,0.8409271836280823,0.4613858759403229,0.4697153568267822,0.5021571516990662,0.592414915561676,0.9819170832633972,0.5052512884140015,0.5853832960128784,0.8482792377471924,0.6662688255310059,0.5808666348457336,0.5012736916542053,0.6589473485946655,0.4776391386985779,0.7636732459068298,0.5233752131462097,0.6010468006134033,0.6401733160018921,0.8287848234176636,0.9443163871765137,0.9536693096160889
43,1.0,0.9919546246528625,0.7259112596511841,0.6318454146385193,0.9710737466812134,0.5549703240394592,0.8238813877105713,0.5312556624412537,0.6187034845352173,0.6615144610404968,0.8984056115150452,0.9419870972633362,0.5849806666374207,0.9241743087768555,0.9505108594894409,0.5056330561637878,0.4691716432571411,0.8212434649467468,0.9719826579093933,0.5717201828956604,0.9121612310409546,0.9999964237213135,0.5460560917854309,0.40587836503982544,0.46089085936546326,0.4634198844432831,0.7001217007637024,0.5729689598083496,0.7171692252159119,0.8521772623062134,0.7013700604438782
44,1.0,0.9704269170761108,0.6040230989456177,0.50360107421875,0.9448233246803284,0.7206934094429016,0.70302814245224,0.608715295791626,0.9894975423812866,0.6168897151947021,0.9600293636322021,0.9342331290245056,0.7765382528305054,0.5403095483779907,0.4863562285900116,0.7438216805458069,0.6272183656692505,0.5106484889984131,0.8935730457305908,0.9998855590820312,0.5550880432128906,0.5168080925941467,0.9587993025779724,0.5642383098602295,0.5544727444648743,0.5128169655799866,0.8286904692649841,0.9561218619346619,0.8758307695388794,0.8554630875587463,0.5230907201766968
45,1.0,0.4986506998538971,0.6477357149124146,0.976086437702179,0.8324854373931885,0.988973081111908,0.5423128604888916,0.550344705581665,0.6684712767601013,0.49493950605392456,0.6257676482200623,0.5133658051490784,0.9934144020080566,0.5237882137298584,0.9368457794189453,0.4959568381309509,0.7438575625419617,0.513073742389679,0.612928569316864,0.48131123185157776,0.8024442195892334,0.9872872829437256,0.7103332877159119,0.998569130897522,0.3701501488685608,0.5346105694770813,0.5311131477355957,0.603244423866272,0.6882182955741882,0.7772029638290405,0.9242161512374878
46,1.0,0.5028348565101624,0.7139216661453247,0.5430551767349243,0.668691873550415,0.6558711528778076,0.953304648399353,0.6955686807632446,0.9336084127426147,0.7338817715644836,0.8450021743774414,0.516913115978241,0.5154326558113098,0.8710210919380188,0.5977171063423157,0.9706946015357971,0.865199625492096,0.6458979249000549,0.7480856776237488,0.5180433392524719,0.6513261795043945,0.5144498348236084,0.8959519267082214,0.9791243672370911,0.9777156710624695,0.4869280755519867,0.5129445791244507,0.5169759392738342,0.9301232099533081,0.920170247554779,0.9346160292625427
47,1.0,0.8416550755500793,0.6389840245246887,0.6542819738388062,0.9800555109977722,0.7360699772834778,0.7620219588279724,0.5119723081588745,0.5018126368522644,0.9941940903663635,0.7854968905448914,0.8211795091629028,0.6258001327514648,0.8457607626914978,0.783146858215332,0.7388043999671936,0.6023152470588684,0.6209042072296143,0.4992057681083679,0.8793032169342041,0.5033290982246399,0.774200439453125,0.5168766379356384,0.7270583510398865,0.9009190797805786,0.9730510711669922,0.46385952830314636,0.5860263109207153,0.4633929431438446,0.544926643371582,0.9498193860054016
48,1.0,0.5196366906166077,0.6738928556442261,0.5978903770446777,0.5006388425827026,0.5325307250022888,0.9562780857086182,0.8341450691223145,0.502978503704071,0.9206870198249817,0.510844349861145,0.6133747696876526,0.576785147190094,0.7374393343925476,0.39630746841430664,0.7766097784042358,0.5012441873550415,0.5797037482261658,0.4994383752346039,0.7421625256538391,0.7682199478149414,0.7262651920318604,0.9287687540054321,0.8670007586479187,0.7295884490013123,0.5341365933418274,0.8986251950263977,0.4935009479522705,0.5532095432281494,0.6916292905807495,0.9731456637382507
49,1.0,0.7404087781906128,0.444926381111145,0.4799089729785919,0.5039797425270081,0.532145082950592,0.6214544773101807,0.7153366804122925,0.8941828012466431,0.7760332822799683,0.5543820261955261,0.9874399900436401,0.4449019134044647,0.5351163744926453,0.8483004570007324,0.5021007061004639,0.7511754631996155,0.7490577697753906,0.960328996181488,0.586060643196106,0.9481058120727539,0.6988392472267151,0.7624360918998718,0.717609703540802,0.5464543700218201,0.5343896746635437,0.5095417499542236,0.46000635623931885,0.5255269408226013,0.6008036732673645,0.9568406939506531
